date,product_id,initial_stock,daily_restock,warehouse_id
2023-02-25,Lakme Absolute Skin Natural Mousse,802,50,W3
2023-02-26,Lakme Absolute Skin Natural Mousse,849,0,W2
2023-02-27,Lakme Absolute Skin Natural Mousse,587,0,W1
2023-02-28,Lakme Absolute Skin Natural Mousse,650,0,W3
2023-03-01,Lakme Absolute Skin Natural Mousse,880,50,W1
2023-03-02,Lakme Absolute Skin Natural Mousse,877,50,W3
2023-03-03,Lakme Absolute Skin Natural Mousse,945,0,W3
2023-03-04,Lakme Absolute Skin Natural Mousse,718,0,W3
2023-03-05,Lakme Absolute Skin Natural Mousse,713,50,W3
2023-03-06,Lakme Absolute Skin Natural Mousse,706,0,W1
2023-03-07,Lakme Absolute Skin Natural Mousse,765,0,W3
2023-03-08,Lakme Absolute Skin Natural Mousse,713,50,W3
2023-03-09,Lakme Absolute Skin Natural Mousse,1054,0,W1
2023-03-10,Lakme Absolute Skin Natural Mousse,643,0,W3
2023-03-11,Lakme Absolute Skin Natural Mousse,1118,0,W2
2023-03-12,Lakme Absolute Skin Natural Mousse,874,50,W3
2023-03-13,Lakme Absolute Skin Natural Mousse,800,0,W3
2023-03-14,Lakme Absolute Skin Natural Mousse,638,0,W2
2023-03-15,Lakme Absolute Skin Natural Mousse,500,0,W3
2023-03-16,Lakme Absolute Skin Natural Mousse,948,50,W3
2023-03-17,Lakme Absolute Skin Natural Mousse,839,50,W2
2023-03-18,Lakme Absolute Skin Natural Mousse,500,100,W1
2023-03-19,Lakme Absolute Skin Natural Mousse,759,0,W1
2023-03-20,Lakme Absolute Skin Natural Mousse,691,50,W2
2023-03-21,Lakme Absolute Skin Natural Mousse,1136,100,W2
2023-03-22,Lakme Absolute Skin Natural Mousse,815,50,W2
2023-03-23,Lakme Absolute Skin Natural Mousse,802,0,W1
2023-03-24,Lakme Absolute Skin Natural Mousse,733,50,W3
2023-03-25,Lakme Absolute Skin Natural Mousse,1007,0,W2
2023-03-26,Lakme Absolute Skin Natural Mousse,741,200,W1
2023-03-27,Lakme Absolute Skin Natural Mousse,513,0,W3
2023-03-28,Lakme Absolute Skin Natural Mousse,752,50,W1
2023-03-29,Lakme Absolute Skin Natural Mousse,755,100,W2
2023-03-30,Lakme Absolute Skin Natural Mousse,500,0,W1
2023-03-31,Lakme Absolute Skin Natural Mousse,888,50,W1
2023-04-01,Lakme Absolute Skin Natural Mousse,634,0,W2
2023-04-02,Lakme Absolute Skin Natural Mousse,700,50,W1
2023-04-03,Lakme Absolute Skin Natural Mousse,1007,0,W3
2023-04-04,Lakme Absolute Skin Natural Mousse,957,100,W1
2023-04-05,Lakme Absolute Skin Natural Mousse,831,0,W1
2023-04-06,Lakme Absolute Skin Natural Mousse,1004,50,W3
2023-04-07,Lakme Absolute Skin Natural Mousse,821,50,W3
2023-04-08,Lakme Absolute Skin Natural Mousse,617,0,W2
2023-04-09,Lakme Absolute Skin Natural Mousse,842,50,W1
2023-04-10,Lakme Absolute Skin Natural Mousse,812,50,W1
2023-04-11,Lakme Absolute Skin Natural Mousse,955,100,W2
2023-04-12,Lakme Absolute Skin Natural Mousse,1122,50,W3
2023-04-13,Lakme Absolute Skin Natural Mousse,500,50,W2
2023-04-14,Lakme Absolute Skin Natural Mousse,622,0,W2
2023-04-15,Lakme Absolute Skin Natural Mousse,710,50,W2
2023-04-16,Lakme Absolute Skin Natural Mousse,1140,50,W1
2023-04-17,Lakme Absolute Skin Natural Mousse,500,50,W3
2023-04-18,Lakme Absolute Skin Natural Mousse,737,0,W2
2023-04-19,Lakme Absolute Skin Natural Mousse,500,50,W1
2023-04-20,Lakme Absolute Skin Natural Mousse,977,0,W3
2023-04-21,Lakme Absolute Skin Natural Mousse,520,0,W1
2023-04-22,Lakme Absolute Skin Natural Mousse,1075,0,W2
2023-04-23,Lakme Absolute Skin Natural Mousse,692,0,W1
2023-04-24,Lakme Absolute Skin Natural Mousse,892,50,W2
2023-04-25,Lakme Absolute Skin Natural Mousse,1041,0,W1
2023-04-26,Lakme Absolute Skin Natural Mousse,678,50,W2
2023-04-27,Lakme Absolute Skin Natural Mousse,527,50,W1
2023-04-28,Lakme Absolute Skin Natural Mousse,891,0,W1
2023-04-29,Lakme Absolute Skin Natural Mousse,811,100,W2
2023-04-30,Lakme Absolute Skin Natural Mousse,911,0,W1
2023-05-01,Lakme Absolute Skin Natural Mousse,890,50,W3
2023-05-02,Lakme Absolute Skin Natural Mousse,967,0,W2
2023-05-03,Lakme Absolute Skin Natural Mousse,502,0,W3
2023-05-04,Lakme Absolute Skin Natural Mousse,916,0,W1
2023-05-05,Lakme Absolute Skin Natural Mousse,591,50,W1
2023-05-06,Lakme Absolute Skin Natural Mousse,1131,100,W1
2023-05-07,Lakme Absolute Skin Natural Mousse,732,0,W3
2023-05-08,Lakme Absolute Skin Natural Mousse,746,50,W2
2023-05-09,Lakme Absolute Skin Natural Mousse,952,0,W2
2023-05-10,Lakme Absolute Skin Natural Mousse,536,100,W2
2023-05-11,Lakme Absolute Skin Natural Mousse,633,50,W2
2023-05-12,Lakme Absolute Skin Natural Mousse,962,0,W3
2023-05-13,Lakme Absolute Skin Natural Mousse,1068,0,W1
2023-05-14,Lakme Absolute Skin Natural Mousse,641,50,W3
2023-05-15,Lakme Absolute Skin Natural Mousse,1010,0,W1
2023-05-16,Lakme Absolute Skin Natural Mousse,774,50,W1
2023-05-17,Lakme Absolute Skin Natural Mousse,855,0,W3
2023-05-18,Lakme Absolute Skin Natural Mousse,778,0,W2
2023-05-19,Lakme Absolute Skin Natural Mousse,866,50,W3
2023-05-20,Lakme Absolute Skin Natural Mousse,677,50,W3
2023-05-21,Lakme Absolute Skin Natural Mousse,737,50,W2
2023-05-22,Lakme Absolute Skin Natural Mousse,852,100,W1
2023-05-23,Lakme Absolute Skin Natural Mousse,712,50,W2
2023-05-24,Lakme Absolute Skin Natural Mousse,773,50,W3
2023-05-25,Lakme Absolute Skin Natural Mousse,886,50,W2
2023-05-26,Lakme Absolute Skin Natural Mousse,626,100,W1
2023-05-27,Lakme Absolute Skin Natural Mousse,983,50,W2
2023-05-28,Lakme Absolute Skin Natural Mousse,1172,50,W1
2023-05-29,Lakme Absolute Skin Natural Mousse,871,0,W2
2023-05-30,Lakme Absolute Skin Natural Mousse,610,50,W3
2023-05-31,Lakme Absolute Skin Natural Mousse,1225,0,W3
2023-06-01,Lakme Absolute Skin Natural Mousse,698,0,W2
2023-06-02,Lakme Absolute Skin Natural Mousse,500,200,W3
2023-06-03,Lakme Absolute Skin Natural Mousse,962,50,W2
2023-06-04,Lakme Absolute Skin Natural Mousse,500,100,W2
2023-06-05,Lakme Absolute Skin Natural Mousse,925,0,W2
2023-06-06,Lakme Absolute Skin Natural Mousse,1024,200,W3
2023-06-07,Lakme Absolute Skin Natural Mousse,692,0,W3
2023-06-08,Lakme Absolute Skin Natural Mousse,500,0,W2
2023-06-09,Lakme Absolute Skin Natural Mousse,500,0,W2
2023-06-10,Lakme Absolute Skin Natural Mousse,823,0,W2
2023-06-11,Lakme Absolute Skin Natural Mousse,631,0,W3
2023-06-12,Lakme Absolute Skin Natural Mousse,953,0,W3
2023-06-13,Lakme Absolute Skin Natural Mousse,947,0,W1
2023-06-14,Lakme Absolute Skin Natural Mousse,669,100,W1
2023-06-15,Lakme Absolute Skin Natural Mousse,948,50,W1
2023-06-16,Lakme Absolute Skin Natural Mousse,770,100,W3
2023-06-17,Lakme Absolute Skin Natural Mousse,790,50,W3
2023-06-18,Lakme Absolute Skin Natural Mousse,1157,0,W2
2023-06-19,Lakme Absolute Skin Natural Mousse,942,0,W2
2023-06-20,Lakme Absolute Skin Natural Mousse,981,50,W1
2023-06-21,Lakme Absolute Skin Natural Mousse,855,0,W1
2023-06-22,Lakme Absolute Skin Natural Mousse,783,50,W3
2023-06-23,Lakme Absolute Skin Natural Mousse,857,100,W3
2023-06-24,Lakme Absolute Skin Natural Mousse,507,0,W2
2023-06-25,Lakme Absolute Skin Natural Mousse,938,0,W2
2023-06-26,Lakme Absolute Skin Natural Mousse,872,50,W3
2023-06-27,Lakme Absolute Skin Natural Mousse,868,0,W1
2023-06-28,Lakme Absolute Skin Natural Mousse,794,0,W1
2023-06-29,Lakme Absolute Skin Natural Mousse,825,100,W2
2023-06-30,Lakme Absolute Skin Natural Mousse,1010,100,W3
2023-07-01,Lakme Absolute Skin Natural Mousse,790,0,W1
2023-07-02,Lakme Absolute Skin Natural Mousse,991,0,W3
2023-07-03,Lakme Absolute Skin Natural Mousse,919,50,W2
2023-07-04,Lakme Absolute Skin Natural Mousse,500,50,W3
2023-07-05,Lakme Absolute Skin Natural Mousse,915,100,W2
2023-07-06,Lakme Absolute Skin Natural Mousse,995,0,W2
2023-07-07,Lakme Absolute Skin Natural Mousse,888,0,W1
2023-07-08,Lakme Absolute Skin Natural Mousse,1107,0,W1
2023-07-09,Lakme Absolute Skin Natural Mousse,1144,0,W1
2023-07-10,Lakme Absolute Skin Natural Mousse,789,0,W1
2023-07-11,Lakme Absolute Skin Natural Mousse,987,50,W1
2023-07-12,Lakme Absolute Skin Natural Mousse,583,0,W1
2023-07-13,Lakme Absolute Skin Natural Mousse,1277,100,W3
2023-07-14,Lakme Absolute Skin Natural Mousse,751,0,W1
2023-07-15,Lakme Absolute Skin Natural Mousse,900,50,W1
2023-07-16,Lakme Absolute Skin Natural Mousse,692,50,W2
2023-07-17,Lakme Absolute Skin Natural Mousse,756,50,W3
2023-07-18,Lakme Absolute Skin Natural Mousse,714,0,W3
2023-07-19,Lakme Absolute Skin Natural Mousse,682,50,W3
2023-07-20,Lakme Absolute Skin Natural Mousse,675,0,W3
2023-07-21,Lakme Absolute Skin Natural Mousse,844,0,W2
2023-07-22,Lakme Absolute Skin Natural Mousse,1007,0,W3
2023-07-23,Lakme Absolute Skin Natural Mousse,1037,50,W3
2023-07-24,Lakme Absolute Skin Natural Mousse,620,0,W2
2023-07-25,Lakme Absolute Skin Natural Mousse,757,100,W2
2023-07-26,Lakme Absolute Skin Natural Mousse,865,0,W3
2023-07-27,Lakme Absolute Skin Natural Mousse,911,100,W3
2023-07-28,Lakme Absolute Skin Natural Mousse,500,100,W1
2023-07-29,Lakme Absolute Skin Natural Mousse,804,50,W2
2023-07-30,Lakme Absolute Skin Natural Mousse,644,50,W2
2023-07-31,Lakme Absolute Skin Natural Mousse,983,0,W1
2023-08-01,Lakme Absolute Skin Natural Mousse,852,0,W2
2023-08-02,Lakme Absolute Skin Natural Mousse,845,0,W2
2023-08-03,Lakme Absolute Skin Natural Mousse,867,0,W3
2023-08-04,Lakme Absolute Skin Natural Mousse,1017,50,W2
2023-08-05,Lakme Absolute Skin Natural Mousse,1085,0,W3
2023-08-06,Lakme Absolute Skin Natural Mousse,612,50,W2
2023-08-07,Lakme Absolute Skin Natural Mousse,541,50,W1
2023-08-08,Lakme Absolute Skin Natural Mousse,987,50,W2
2023-08-09,Lakme Absolute Skin Natural Mousse,1121,100,W3
2023-08-10,Lakme Absolute Skin Natural Mousse,870,0,W2
2023-08-11,Lakme Absolute Skin Natural Mousse,793,50,W1
2023-08-12,Lakme Absolute Skin Natural Mousse,1191,50,W3
2023-08-13,Lakme Absolute Skin Natural Mousse,504,50,W3
2023-08-14,Lakme Absolute Skin Natural Mousse,500,100,W1
2023-08-15,Lakme Absolute Skin Natural Mousse,761,50,W3
2023-08-16,Lakme Absolute Skin Natural Mousse,742,50,W3
2023-08-17,Lakme Absolute Skin Natural Mousse,893,100,W1
2023-08-18,Lakme Absolute Skin Natural Mousse,948,0,W3
2023-08-19,Lakme Absolute Skin Natural Mousse,909,50,W1
2023-08-20,Lakme Absolute Skin Natural Mousse,978,100,W3
2023-08-21,Lakme Absolute Skin Natural Mousse,849,0,W3
2023-08-22,Lakme Absolute Skin Natural Mousse,764,50,W3
2023-08-23,Lakme Absolute Skin Natural Mousse,787,50,W3
2023-08-24,Lakme Absolute Skin Natural Mousse,779,100,W3
2023-08-25,Lakme Absolute Skin Natural Mousse,591,0,W3
2023-08-26,Lakme Absolute Skin Natural Mousse,1033,100,W2
2023-08-27,Lakme Absolute Skin Natural Mousse,957,0,W1
2023-08-28,Lakme Absolute Skin Natural Mousse,500,50,W1
2023-08-29,Lakme Absolute Skin Natural Mousse,1064,50,W2
2023-08-30,Lakme Absolute Skin Natural Mousse,765,0,W2
2023-08-31,Lakme Absolute Skin Natural Mousse,894,50,W1
2023-09-01,Lakme Absolute Skin Natural Mousse,731,100,W1
2023-09-02,Lakme Absolute Skin Natural Mousse,735,0,W2
2023-09-03,Lakme Absolute Skin Natural Mousse,500,0,W3
2023-09-04,Lakme Absolute Skin Natural Mousse,721,200,W2
2023-09-05,Lakme Absolute Skin Natural Mousse,1215,50,W1
2023-09-06,Lakme Absolute Skin Natural Mousse,1191,0,W1
2023-09-07,Lakme Absolute Skin Natural Mousse,1060,0,W2
2023-09-08,Lakme Absolute Skin Natural Mousse,616,0,W2
2023-09-09,Lakme Absolute Skin Natural Mousse,904,0,W1
2023-09-10,Lakme Absolute Skin Natural Mousse,893,50,W2
2023-09-11,Lakme Absolute Skin Natural Mousse,907,0,W2
2023-09-12,Lakme Absolute Skin Natural Mousse,661,50,W3
2023-09-13,Lakme Absolute Skin Natural Mousse,760,100,W3
2023-09-14,Lakme Absolute Skin Natural Mousse,807,0,W1
2023-09-15,Lakme Absolute Skin Natural Mousse,500,50,W2
2023-09-16,Lakme Absolute Skin Natural Mousse,962,0,W3
2023-09-17,Lakme Absolute Skin Natural Mousse,975,0,W3
2023-09-18,Lakme Absolute Skin Natural Mousse,709,0,W3
2023-09-19,Lakme Absolute Skin Natural Mousse,731,0,W2
2023-09-20,Lakme Absolute Skin Natural Mousse,553,0,W2
2023-09-21,Lakme Absolute Skin Natural Mousse,1088,50,W2
2023-09-22,Lakme Absolute Skin Natural Mousse,692,0,W2
2023-09-23,Lakme Absolute Skin Natural Mousse,966,50,W2
2023-09-24,Lakme Absolute Skin Natural Mousse,661,0,W1
2023-09-25,Lakme Absolute Skin Natural Mousse,654,100,W3
2023-09-26,Lakme Absolute Skin Natural Mousse,582,50,W2
2023-09-27,Lakme Absolute Skin Natural Mousse,992,50,W2
2023-09-28,Lakme Absolute Skin Natural Mousse,791,0,W3
2023-09-29,Lakme Absolute Skin Natural Mousse,1052,0,W3
2023-09-30,Lakme Absolute Skin Natural Mousse,624,0,W1
2023-10-01,Lakme Absolute Skin Natural Mousse,1174,0,W2
2023-10-02,Lakme Absolute Skin Natural Mousse,639,50,W3
2023-10-03,Lakme Absolute Skin Natural Mousse,941,0,W3
2023-10-04,Lakme Absolute Skin Natural Mousse,786,50,W1
2023-10-05,Lakme Absolute Skin Natural Mousse,764,0,W1
2023-10-06,Lakme Absolute Skin Natural Mousse,671,50,W3
2023-10-07,Lakme Absolute Skin Natural Mousse,1058,0,W1
2023-10-08,Lakme Absolute Skin Natural Mousse,670,100,W1
2023-10-09,Lakme Absolute Skin Natural Mousse,726,100,W2
2023-10-10,Lakme Absolute Skin Natural Mousse,896,50,W2
2023-10-11,Lakme Absolute Skin Natural Mousse,791,0,W3
2023-10-12,Lakme Absolute Skin Natural Mousse,948,100,W2
2023-10-13,Lakme Absolute Skin Natural Mousse,1014,50,W2
2023-10-14,Lakme Absolute Skin Natural Mousse,804,0,W3
2023-10-15,Lakme Absolute Skin Natural Mousse,991,0,W1
2023-10-16,Lakme Absolute Skin Natural Mousse,637,0,W1
2023-10-17,Lakme Absolute Skin Natural Mousse,612,100,W2
2023-10-18,Lakme Absolute Skin Natural Mousse,994,0,W1
2023-10-19,Lakme Absolute Skin Natural Mousse,1017,50,W1
2023-10-20,Lakme Absolute Skin Natural Mousse,672,0,W1
2023-10-21,Lakme Absolute Skin Natural Mousse,500,0,W3
2023-10-22,Lakme Absolute Skin Natural Mousse,513,0,W1
2023-10-23,Lakme Absolute Skin Natural Mousse,802,0,W1
2023-10-24,Lakme Absolute Skin Natural Mousse,657,0,W1
2023-10-25,Lakme Absolute Skin Natural Mousse,531,50,W3
2023-10-26,Lakme Absolute Skin Natural Mousse,619,0,W2
2023-10-27,Lakme Absolute Skin Natural Mousse,818,200,W1
2023-10-28,Lakme Absolute Skin Natural Mousse,929,0,W1
2023-10-29,Lakme Absolute Skin Natural Mousse,961,50,W3
2023-10-30,Lakme Absolute Skin Natural Mousse,978,0,W3
2023-10-31,Lakme Absolute Skin Natural Mousse,726,0,W2
2023-11-01,Lakme Absolute Skin Natural Mousse,1082,100,W3
2023-11-02,Lakme Absolute Skin Natural Mousse,980,0,W3
2023-11-03,Lakme Absolute Skin Natural Mousse,638,0,W1
2023-11-04,Lakme Absolute Skin Natural Mousse,637,0,W2
2023-11-05,Lakme Absolute Skin Natural Mousse,978,50,W1
2023-11-06,Lakme Absolute Skin Natural Mousse,793,100,W1
2023-11-07,Lakme Absolute Skin Natural Mousse,912,50,W2
2023-11-08,Lakme Absolute Skin Natural Mousse,901,0,W2
2023-11-09,Lakme Absolute Skin Natural Mousse,683,50,W3
2023-11-10,Lakme Absolute Skin Natural Mousse,1135,50,W1
2023-11-11,Lakme Absolute Skin Natural Mousse,885,0,W2
2023-11-12,Lakme Absolute Skin Natural Mousse,691,100,W3
2023-11-13,Lakme Absolute Skin Natural Mousse,500,200,W1
2023-11-14,Lakme Absolute Skin Natural Mousse,763,50,W2
2023-11-15,Lakme Absolute Skin Natural Mousse,500,50,W1
2023-11-16,Lakme Absolute Skin Natural Mousse,722,0,W2
2023-11-17,Lakme Absolute Skin Natural Mousse,502,50,W2
2023-11-18,Lakme Absolute Skin Natural Mousse,586,50,W1
2023-11-19,Lakme Absolute Skin Natural Mousse,812,100,W1
2023-11-20,Lakme Absolute Skin Natural Mousse,880,50,W1
2023-11-21,Lakme Absolute Skin Natural Mousse,894,200,W2
2023-11-22,Lakme Absolute Skin Natural Mousse,675,50,W2
2023-11-23,Lakme Absolute Skin Natural Mousse,793,100,W3
2023-11-24,Lakme Absolute Skin Natural Mousse,987,0,W1
2023-11-25,Lakme Absolute Skin Natural Mousse,1019,100,W2
2023-11-26,Lakme Absolute Skin Natural Mousse,781,50,W3
2023-11-27,Lakme Absolute Skin Natural Mousse,841,100,W3
2023-11-28,Lakme Absolute Skin Natural Mousse,904,0,W2
2023-11-29,Lakme Absolute Skin Natural Mousse,932,0,W3
2023-11-30,Lakme Absolute Skin Natural Mousse,873,50,W3
2023-12-01,Lakme Absolute Skin Natural Mousse,1034,0,W3
2023-12-02,Lakme Absolute Skin Natural Mousse,801,0,W2
2023-12-03,Lakme Absolute Skin Natural Mousse,675,50,W1
2023-12-04,Lakme Absolute Skin Natural Mousse,1147,0,W1
2023-12-05,Lakme Absolute Skin Natural Mousse,1154,0,W1
2023-12-06,Lakme Absolute Skin Natural Mousse,742,0,W2
2023-12-07,Lakme Absolute Skin Natural Mousse,855,100,W1
2023-12-08,Lakme Absolute Skin Natural Mousse,940,100,W1
2023-12-09,Lakme Absolute Skin Natural Mousse,641,0,W1
2023-12-10,Lakme Absolute Skin Natural Mousse,795,0,W3
2023-12-11,Lakme Absolute Skin Natural Mousse,908,0,W1
2023-12-12,Lakme Absolute Skin Natural Mousse,1068,50,W1
2023-12-13,Lakme Absolute Skin Natural Mousse,859,100,W3
2023-12-14,Lakme Absolute Skin Natural Mousse,754,0,W2
2023-12-15,Lakme Absolute Skin Natural Mousse,739,50,W2
2023-12-16,Lakme Absolute Skin Natural Mousse,574,100,W2
2023-12-17,Lakme Absolute Skin Natural Mousse,926,100,W1
2023-12-18,Lakme Absolute Skin Natural Mousse,682,0,W3
2023-12-19,Lakme Absolute Skin Natural Mousse,1210,0,W1
2023-12-20,Lakme Absolute Skin Natural Mousse,993,0,W1
2023-12-21,Lakme Absolute Skin Natural Mousse,1217,100,W3
2023-12-22,Lakme Absolute Skin Natural Mousse,1109,100,W1
2023-12-23,Lakme Absolute Skin Natural Mousse,663,0,W1
2023-12-24,Lakme Absolute Skin Natural Mousse,572,50,W1
2023-12-25,Lakme Absolute Skin Natural Mousse,756,0,W3
2023-12-26,Lakme Absolute Skin Natural Mousse,976,0,W2
2023-12-27,Lakme Absolute Skin Natural Mousse,928,50,W1
2023-12-28,Lakme Absolute Skin Natural Mousse,749,0,W2
2023-12-29,Lakme Absolute Skin Natural Mousse,676,100,W2
2023-12-30,Lakme Absolute Skin Natural Mousse,715,50,W2
2023-12-31,Lakme Absolute Skin Natural Mousse,971,0,W2
2023-01-01,Lakme Absolute Skin Natural Mousse,871,100,W2
2023-01-02,Lakme Absolute Skin Natural Mousse,1089,100,W2
2023-01-03,Lakme Absolute Skin Natural Mousse,619,200,W3
2023-01-04,Lakme Absolute Skin Natural Mousse,870,100,W1
2023-01-05,Lakme Absolute Skin Natural Mousse,827,100,W1
2023-01-06,Lakme Absolute Skin Natural Mousse,601,0,W3
2023-01-07,Lakme Absolute Skin Natural Mousse,907,100,W2
2023-01-08,Lakme Absolute Skin Natural Mousse,769,200,W3
2023-01-09,Lakme Absolute Skin Natural Mousse,706,100,W1
2023-01-10,Lakme Absolute Skin Natural Mousse,582,50,W2
2023-01-11,Lakme Absolute Skin Natural Mousse,773,100,W3
2023-01-12,Lakme Absolute Skin Natural Mousse,1272,50,W3
2023-01-13,Lakme Absolute Skin Natural Mousse,1125,0,W1
2023-01-14,Lakme Absolute Skin Natural Mousse,951,50,W1
2023-01-15,Lakme Absolute Skin Natural Mousse,611,50,W3
2023-01-16,Lakme Absolute Skin Natural Mousse,500,0,W2
2023-01-17,Lakme Absolute Skin Natural Mousse,900,0,W3
2023-01-18,Lakme Absolute Skin Natural Mousse,867,0,W3
2023-01-19,Lakme Absolute Skin Natural Mousse,885,0,W2
2023-01-20,Lakme Absolute Skin Natural Mousse,1003,0,W3
2023-01-21,Lakme Absolute Skin Natural Mousse,526,50,W3
2023-01-22,Lakme Absolute Skin Natural Mousse,1001,50,W2
2023-01-23,Lakme Absolute Skin Natural Mousse,831,50,W2
2023-01-24,Lakme Absolute Skin Natural Mousse,759,0,W3
2023-01-25,Lakme Absolute Skin Natural Mousse,1079,0,W1
2023-01-26,Lakme Absolute Skin Natural Mousse,1112,100,W2
2023-01-27,Lakme Absolute Skin Natural Mousse,500,0,W2
2023-01-28,Lakme Absolute Skin Natural Mousse,725,100,W2
2023-01-29,Lakme Absolute Skin Natural Mousse,1063,0,W1
2023-01-30,Lakme Absolute Skin Natural Mousse,782,50,W3
2023-01-31,Lakme Absolute Skin Natural Mousse,980,0,W1
2023-02-01,Lakme Absolute Skin Natural Mousse,866,50,W3
2023-02-02,Lakme Absolute Skin Natural Mousse,768,200,W2
2023-02-03,Lakme Absolute Skin Natural Mousse,1003,0,W3
2023-02-04,Lakme Absolute Skin Natural Mousse,516,50,W1
2023-02-05,Lakme Absolute Skin Natural Mousse,894,50,W1
2023-02-06,Lakme Absolute Skin Natural Mousse,1052,0,W3
2023-02-07,Lakme Absolute Skin Natural Mousse,1033,50,W2
2023-02-08,Lakme Absolute Skin Natural Mousse,574,200,W1
2023-02-09,Lakme Absolute Skin Natural Mousse,583,100,W3
2023-02-10,Lakme Absolute Skin Natural Mousse,918,50,W2
2023-02-11,Lakme Absolute Skin Natural Mousse,898,0,W1
2023-02-12,Lakme Absolute Skin Natural Mousse,1018,0,W1
2023-02-13,Lakme Absolute Skin Natural Mousse,947,100,W2
2023-02-14,Lakme Absolute Skin Natural Mousse,826,0,W3
2023-02-15,Lakme Absolute Skin Natural Mousse,793,0,W1
2023-02-16,Lakme Absolute Skin Natural Mousse,1180,0,W1
2023-02-17,Lakme Absolute Skin Natural Mousse,769,50,W3
2023-02-18,Lakme Absolute Skin Natural Mousse,1003,0,W1
2023-02-19,Lakme Absolute Skin Natural Mousse,675,50,W1
2023-02-20,Lakme Absolute Skin Natural Mousse,1111,0,W1
2023-02-21,Lakme Absolute Skin Natural Mousse,1093,0,W1
2023-02-22,Lakme Absolute Skin Natural Mousse,987,50,W1
2023-02-23,Lakme Absolute Skin Natural Mousse,766,0,W2
2023-02-24,Lakme Absolute Skin Natural Mousse,589,0,W1
2023-02-25,Lakme Absolute Skin Natural Mousse,500,50,W2
2023-02-26,Lakme Absolute Skin Natural Mousse,654,0,W3
2023-02-27,Lakme Absolute Skin Natural Mousse,887,50,W2
2023-02-28,Lakme Absolute Skin Natural Mousse,723,0,W3
2023-03-01,Lakme Absolute Skin Natural Mousse,1102,0,W3
2023-03-02,Lakme Absolute Skin Natural Mousse,669,100,W2
2023-03-03,Lakme Absolute Skin Natural Mousse,500,0,W3
2023-03-04,Lakme Absolute Skin Natural Mousse,526,0,W3
2023-03-05,Lakme Absolute Skin Natural Mousse,945,0,W2
2023-03-06,Lakme Absolute Skin Natural Mousse,859,50,W2
2023-03-07,Lakme Absolute Skin Natural Mousse,674,50,W1
2023-03-08,Lakme Absolute Skin Natural Mousse,1164,50,W2
2023-03-09,Lakme Absolute Skin Natural Mousse,519,0,W3
2023-03-10,Lakme Absolute Skin Natural Mousse,873,200,W1
2023-03-11,Lakme Absolute Skin Natural Mousse,1045,50,W2
2023-03-12,Lakme Absolute Skin Natural Mousse,1123,0,W2
2023-03-13,Lakme Absolute Skin Natural Mousse,734,50,W1
2023-03-14,Lakme Absolute Skin Natural Mousse,500,200,W1
2023-03-15,Lakme Absolute Skin Natural Mousse,1081,100,W2
2023-03-16,Lakme Absolute Skin Natural Mousse,819,0,W3
