date,product_id,sales_units,price,discount,stock_level,rating,is_sale_period,holiday,weather,ad_spend,initial_stock,daily_restock,warehouse_id
2023-01-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,29,2724.82,19.24,498,3.6,0,0,Snowy,18593.1,763,0,W3
2023-01-31,MAC Studio Fix Powder Plus Foundation,58,4369.52,5.29,565,4.1,1,1,Sunny,38938.99,623,50,W3
2023-02-01,Clinique Moisture Surge Hydrator,59,678.84,5.28,698,3.7,1,0,Rainy,12323.67,835,50,W3
2023-02-01,MAC Studio Fix Powder Plus Foundation,75,4553.39,21.8,158,3.6,0,0,Sunny,19638.24,821,50,W1
2023-02-01,Nykaa Matte Nail Enamel,56,3931.67,21.49,693,4.5,0,0,Sunny,10107.16,797,0,W2
2023-02-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,59,2730.89,8.1,990,4.2,0,0,Sunny,37658.92,1049,50,W3
2023-02-01,Revlon Colorstay Liquid Eyeliner,52,3671.13,11.81,500,4.3,0,0,Sunny,22790.39,903,50,W2
2023-02-01,Huda Beauty Rose Gold Remastered Eyeshadow,52,3783.08,16.55,566,4.4,0,0,Snowy,46073.69,710,50,W1
2023-02-01,L'Oreal Paris Voluminous Mascara,26,513.19,12.23,157,3.7,0,0,Sunny,34066.39,775,100,W1
2023-02-01,Maybelline Superstay Matte Ink Lipstick,28,4126.45,12.13,499,4.5,1,0,Sunny,48214.65,659,50,W1
2023-02-02,Clinique Moisture Surge Hydrator,32,1847.53,22.64,182,4.4,0,0,Sunny,27832.11,725,200,W1
2023-02-02,Revlon Colorstay Liquid Eyeliner,13,4951.01,17.26,471,4.6,1,0,Sunny,38928.58,565,0,W3
2023-02-02,L'Oreal Paris Voluminous Mascara,72,3681.69,16.04,681,4.9,0,0,Snowy,37959.48,753,0,W1
2023-02-02,Lakme Absolute Skin Natural Mousse,74,948.59,16.1,804,4.9,0,0,Sunny,38028.29,878,0,W3
2023-02-02,MAC Studio Fix Powder Plus Foundation,58,4221.9,23.9,440,5.0,0,1,Sunny,38644.03,606,50,W1
2023-02-02,Nykaa Matte Nail Enamel,81,4674.65,28.14,377,3.7,0,0,Sunny,24509.52,656,0,W2
2023-02-02,Bobbi Brown Instant Full Cover Concealer,36,4728.42,19.13,264,4.0,0,0,Sunny,38162.77,548,50,W1
2023-02-02,Maybelline Superstay Matte Ink Lipstick,27,2526.34,6.5,465,4.6,0,0,Sunny,12760.9,681,0,W3
2023-02-03,Revlon Colorstay Liquid Eyeliner,50,4140.99,12.18,931,4.6,1,0,Snowy,12996.27,981,50,W2
2023-02-03,MAC Studio Fix Powder Plus Foundation,59,3458.25,14.75,704,3.9,0,0,Sunny,22851.63,764,0,W3
2023-02-03,Huda Beauty Rose Gold Remastered Eyeshadow,47,3365.31,29.96,1023,5.0,0,0,Snowy,18357.42,1070,50,W1
2023-02-03,Maybelline Superstay Matte Ink Lipstick,53,1315.75,6.73,626,3.9,0,0,Snowy,36972.29,679,0,W3
2023-02-03,Nykaa Matte Nail Enamel,54,4540.6,8.97,534,4.3,0,0,Rainy,37624.32,977,0,W1
2023-02-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,59,765.15,15.79,366,3.9,1,0,Sunny,7560.37,984,0,W3
2023-02-03,Bobbi Brown Instant Full Cover Concealer,62,908.61,15.25,362,4.5,0,0,Sunny,17438.15,832,50,W1
2023-02-03,L'Oreal Paris Voluminous Mascara,76,3942.04,15.97,330,4.6,0,0,Sunny,38094.58,868,50,W3
2023-02-03,Clinique Moisture Surge Hydrator,39,1926.33,24.43,581,4.2,0,0,Sunny,49586.71,859,50,W2
2023-02-04,Huda Beauty Rose Gold Remastered Eyeshadow,84,4974.25,17.54,998,4.8,0,0,Sunny,16354.94,1082,100,W3
2023-02-04,Bobbi Brown Instant Full Cover Concealer,44,1871.54,19.56,570,4.5,0,1,Rainy,11896.87,614,0,W3
2023-02-04,Lakme Absolute Skin Natural Mousse,43,1183.57,19.59,688,4.3,0,0,Sunny,14585.62,731,0,W3
2023-02-04,Clinique Moisture Surge Hydrator,48,2907.61,16.91,465,4.7,1,0,Rainy,30106.44,548,0,W2
2023-02-04,Nykaa Matte Nail Enamel,0,4662.72,17.14,255,4.7,0,0,Rainy,38772.43,784,0,W2
2023-02-04,Maybelline Superstay Matte Ink Lipstick,78,2641.98,5.68,62,4.1,0,0,Sunny,41212.94,651,0,W2
2023-02-04,Revlon Colorstay Liquid Eyeliner,62,2329.3,15.39,209,4.8,1,0,Rainy,13946.65,949,50,W1
2023-02-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,48,2473.21,10.68,276,4.9,0,0,Rainy,45400.15,834,100,W1
2023-02-04,MAC Studio Fix Powder Plus Foundation,33,535.93,17.08,316,3.6,1,0,Sunny,36486.16,906,50,W3
2023-02-05,Bobbi Brown Instant Full Cover Concealer,5,1704.43,23.76,855,3.8,0,0,Sunny,15202.59,860,50,W2
2023-02-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,72,1758.23,15.23,650,4.2,1,0,Sunny,6037.29,722,50,W2
2023-02-05,Maybelline Superstay Matte Ink Lipstick,49,3118.83,3.47,461,4.0,0,0,Sunny,14058.19,728,0,W1
2023-02-05,Revlon Colorstay Liquid Eyeliner,34,1737.3,28.65,541,4.1,0,0,Sunny,19143.94,578,0,W2
2023-02-05,Nykaa Matte Nail Enamel,23,3076.54,1.93,487,4.7,0,0,Sunny,6809.07,724,0,W1
2023-02-05,L'Oreal Paris Voluminous Mascara,27,2670.24,4.06,275,4.5,1,0,Rainy,14477.53,804,50,W1
2023-02-05,Huda Beauty Rose Gold Remastered Eyeshadow,15,2003.3,3.2,661,3.8,0,0,Rainy,48446.4,786,50,W3
2023-02-05,Clinique Moisture Surge Hydrator,77,4717.93,28.6,167,4.1,0,0,Stormy,38077.69,837,0,W1
2023-02-06,L'Oreal Paris Voluminous Mascara,56,4892.38,27.84,720,4.8,0,0,Rainy,26510.41,776,50,W1
2023-02-06,Lakme Absolute Skin Natural Mousse,42,2226.29,21.34,645,4.0,0,0,Snowy,38585.46,687,50,W1
2023-02-06,Clinique Moisture Surge Hydrator,19,4737.22,22.76,448,4.3,0,1,Rainy,31984.32,626,0,W3
2023-02-06,Bobbi Brown Instant Full Cover Concealer,54,3800.9,4.38,439,4.9,0,0,Snowy,6921.67,762,0,W3
2023-02-06,Nykaa Matte Nail Enamel,56,763.08,6.73,761,4.6,0,0,Snowy,47919.36,817,0,W3
2023-02-06,Maybelline Superstay Matte Ink Lipstick,88,3085.26,29.62,544,4.9,1,0,Rainy,25956.22,632,0,W3
2023-02-07,L'Oreal Paris Voluminous Mascara,25,2517.2,0.47,233,3.8,0,0,Rainy,15562.95,513,50,W3
2023-02-07,Huda Beauty Rose Gold Remastered Eyeshadow,52,672.25,14.0,665,4.7,0,0,Rainy,49269.2,970,0,W1
2023-02-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,62,2245.25,22.02,478,3.8,0,0,Sunny,44611.62,540,0,W2
2023-02-07,Bobbi Brown Instant Full Cover Concealer,19,3175.3,0.74,572,4.9,0,0,Snowy,22400.89,931,0,W1
2023-02-07,Revlon Colorstay Liquid Eyeliner,44,846.23,16.73,242,3.9,1,0,Sunny,9964.73,640,50,W1
2023-02-07,MAC Studio Fix Powder Plus Foundation,51,2563.68,4.52,685,3.5,0,0,Rainy,5774.79,736,50,W2
2023-02-07,Clinique Moisture Surge Hydrator,93,2805.17,18.86,413,4.8,1,0,Rainy,22857.96,909,200,W2
2023-02-07,Maybelline Superstay Matte Ink Lipstick,10,1364.35,7.47,642,4.2,0,0,Sunny,10365.98,788,0,W1
2023-02-08,Maybelline Superstay Matte Ink Lipstick,44,976.35,5.03,500,4.2,0,0,Sunny,38405.66,825,0,W3
2023-02-08,Nykaa Matte Nail Enamel,82,3142.61,8.35,755,3.5,0,0,Sunny,20297.01,837,0,W2
2023-02-08,Bobbi Brown Instant Full Cover Concealer,29,1358.39,23.62,450,4.2,0,0,Sunny,31696.65,602,0,W2
2023-02-08,MAC Studio Fix Powder Plus Foundation,36,4887.13,16.68,627,3.9,0,0,Sunny,11692.26,663,50,W1
2023-02-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,40,2472.49,9.94,492,4.3,0,1,Stormy,17733.48,623,100,W2
2023-02-08,Lakme Absolute Skin Natural Mousse,38,1435.86,12.08,430,4.3,0,0,Rainy,5579.37,567,50,W1
2023-02-08,Huda Beauty Rose Gold Remastered Eyeshadow,62,3555.63,27.64,386,4.6,0,1,Rainy,13095.14,820,100,W3
2023-02-09,Huda Beauty Rose Gold Remastered Eyeshadow,22,1733.17,20.26,680,4.9,0,0,Snowy,39390.5,817,50,W2
2023-02-09,Nykaa Matte Nail Enamel,54,1596.86,13.66,367,4.0,0,0,Snowy,26341.94,727,0,W2
2023-02-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,51,1023.8,6.86,757,4.8,0,0,Rainy,49531.51,808,0,W3
2023-02-09,Clinique Moisture Surge Hydrator,36,2155.87,8.51,606,4.2,0,1,Rainy,23692.51,642,50,W1
2023-02-09,Lakme Absolute Skin Natural Mousse,44,2657.48,12.2,349,4.9,1,0,Rainy,23001.05,689,100,W1
2023-02-09,MAC Studio Fix Powder Plus Foundation,47,3109.35,29.19,472,3.9,0,0,Sunny,34124.45,712,100,W3
2023-02-09,Maybelline Superstay Matte Ink Lipstick,22,1723.01,29.26,580,5.0,0,0,Rainy,34001.15,975,0,W1
2023-02-09,Revlon Colorstay Liquid Eyeliner,18,4896.97,2.27,839,4.8,1,0,Snowy,25670.88,857,50,W3
2023-02-10,L'Oreal Paris Voluminous Mascara,0,623.68,5.18,665,4.8,0,0,Sunny,18983.3,665,200,W1
2023-02-10,Nykaa Matte Nail Enamel,55,905.08,13.72,337,5.0,1,0,Sunny,41637.07,585,50,W1
2023-02-10,Lakme Absolute Skin Natural Mousse,64,2316.97,6.27,607,4.6,0,0,Rainy,29652.14,865,0,W2
2023-02-10,Clinique Moisture Surge Hydrator,57,4083.22,19.1,339,4.2,0,1,Snowy,14905.47,583,50,W3
2023-02-10,Bobbi Brown Instant Full Cover Concealer,62,4892.1,25.62,499,3.5,0,0,Sunny,49700.4,714,0,W3
2023-02-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,35,2144.75,17.43,696,5.0,0,0,Snowy,30505.92,731,0,W1
2023-02-10,Huda Beauty Rose Gold Remastered Eyeshadow,29,2561.79,20.23,418,4.4,1,0,Sunny,36047.32,830,100,W1
2023-02-11,Nykaa Matte Nail Enamel,49,4158.9,11.98,362,4.1,0,1,Sunny,25666.02,798,0,W3
2023-02-11,Bobbi Brown Instant Full Cover Concealer,51,768.92,21.0,861,4.6,1,0,Sunny,17568.85,941,50,W2
2023-02-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,73,3347.76,23.94,467,3.9,0,0,Sunny,19621.08,821,0,W3
2023-02-11,MAC Studio Fix Powder Plus Foundation,63,4472.81,16.26,783,3.5,0,0,Rainy,15056.56,846,50,W1
2023-02-11,Maybelline Superstay Matte Ink Lipstick,44,1416.98,29.16,284,4.8,0,0,Sunny,37309.67,605,100,W2
2023-02-12,Clinique Moisture Surge Hydrator,52,3003.6,2.29,358,4.9,0,0,Rainy,47620.96,976,0,W2
2023-02-12,Revlon Colorstay Liquid Eyeliner,52,2372.76,11.22,468,3.7,0,0,Sunny,38496.19,636,0,W2
2023-02-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,50,3714.35,18.34,516,4.9,0,0,Sunny,40441.02,690,50,W3
2023-02-12,Bobbi Brown Instant Full Cover Concealer,32,2877.86,27.56,671,3.7,1,0,Sunny,33746.47,745,50,W1
2023-02-12,L'Oreal Paris Voluminous Mascara,12,3786.42,0.48,641,4.6,1,0,Sunny,39192.48,653,0,W2
2023-02-13,MAC Studio Fix Powder Plus Foundation,33,1242.6,2.91,402,4.2,1,0,Sunny,23781.09,815,0,W1
2023-02-13,Nykaa Matte Nail Enamel,27,3203.6,16.01,1025,4.2,0,1,Rainy,12489.79,1052,0,W1
2023-02-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,20,2448.09,3.59,274,4.1,0,0,Sunny,26918.4,523,50,W1
2023-02-13,Huda Beauty Rose Gold Remastered Eyeshadow,34,4189.14,25.07,544,4.1,0,1,Sunny,41342.84,620,0,W2
2023-02-13,Lakme Absolute Skin Natural Mousse,58,2439.38,14.29,742,3.8,0,0,Sunny,40595.22,800,0,W1
2023-02-13,Bobbi Brown Instant Full Cover Concealer,59,773.76,22.98,471,4.4,0,0,Sunny,20930.21,572,0,W3
2023-02-14,L'Oreal Paris Voluminous Mascara,68,682.33,29.76,523,3.6,1,0,Snowy,25905.91,701,50,W2
2023-02-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,55,1144.69,17.15,340,4.9,0,0,Rainy,20032.79,765,0,W1
2023-02-14,Lakme Absolute Skin Natural Mousse,38,601.8,17.88,398,4.7,0,0,Snowy,8668.58,871,50,W1
2023-02-14,MAC Studio Fix Powder Plus Foundation,0,3519.68,16.23,453,4.2,0,0,Rainy,8354.71,522,0,W2
2023-02-14,Maybelline Superstay Matte Ink Lipstick,50,1420.99,29.55,666,4.0,0,0,Stormy,44432.44,806,0,W2
2023-02-14,Revlon Colorstay Liquid Eyeliner,45,1542.52,25.73,285,4.7,0,0,Sunny,31404.9,946,50,W1
2023-02-14,Nykaa Matte Nail Enamel,39,1055.51,7.75,619,4.2,1,0,Sunny,32010.87,803,100,W2
2023-02-14,Bobbi Brown Instant Full Cover Concealer,84,3121.35,19.27,424,3.5,0,0,Rainy,44247.1,765,0,W3
2023-02-15,Clinique Moisture Surge Hydrator,31,2479.81,0.32,552,4.1,0,0,Sunny,7228.22,583,100,W3
2023-02-15,L'Oreal Paris Voluminous Mascara,32,1296.78,7.45,353,4.1,0,0,Sunny,33346.52,539,0,W1
2023-02-15,Huda Beauty Rose Gold Remastered Eyeshadow,66,2390.49,5.71,352,4.9,0,1,Sunny,32419.1,561,50,W2
2023-02-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,56,3127.89,11.73,659,4.8,0,0,Rainy,22930.65,844,0,W3
2023-02-15,Maybelline Superstay Matte Ink Lipstick,52,2276.37,6.88,609,3.5,0,0,Snowy,21055.69,720,0,W2
2023-02-15,Lakme Absolute Skin Natural Mousse,68,3544.22,24.85,653,4.9,0,0,Sunny,12241.42,795,0,W1
2023-02-15,Bobbi Brown Instant Full Cover Concealer,48,699.12,19.53,820,4.6,0,0,Stormy,16671.35,868,0,W2
2023-02-15,Revlon Colorstay Liquid Eyeliner,46,1292.42,8.84,561,4.5,0,0,Snowy,30929.99,868,0,W1
2023-02-16,Revlon Colorstay Liquid Eyeliner,40,1220.06,0.64,349,4.7,0,0,Sunny,30874.24,880,50,W3
2023-02-16,Bobbi Brown Instant Full Cover Concealer,87,1724.29,8.53,224,3.6,1,0,Sunny,34991.88,676,50,W3
2023-02-16,Nykaa Matte Nail Enamel,52,2106.11,27.99,640,3.7,1,0,Sunny,49859.8,958,200,W1
2023-02-16,Clinique Moisture Surge Hydrator,75,611.95,19.29,587,3.7,0,0,Sunny,28268.45,662,50,W3
2023-02-16,Huda Beauty Rose Gold Remastered Eyeshadow,29,779.47,12.56,312,4.8,0,1,Sunny,27393.33,942,0,W3
2023-02-16,Lakme Absolute Skin Natural Mousse,70,4277.51,2.97,409,4.9,0,0,Stormy,45678.48,740,100,W1
2023-02-17,Revlon Colorstay Liquid Eyeliner,44,1971.47,8.09,411,4.3,0,0,Snowy,11332.99,690,50,W3
2023-02-17,Maybelline Superstay Matte Ink Lipstick,92,4422.41,5.45,425,4.1,1,0,Snowy,26013.8,836,0,W2
2023-02-17,Bobbi Brown Instant Full Cover Concealer,58,2794.01,11.44,563,4.4,1,0,Sunny,12270.49,843,50,W1
2023-02-17,Lakme Absolute Skin Natural Mousse,61,3344.54,0.19,512,3.9,0,0,Sunny,43029.82,941,50,W1
2023-02-17,Clinique Moisture Surge Hydrator,16,3515.18,26.06,734,3.6,0,0,Sunny,11565.77,928,50,W3
2023-02-17,Nykaa Matte Nail Enamel,28,957.07,10.66,252,3.6,1,0,Snowy,26462.8,677,0,W3
2023-02-17,L'Oreal Paris Voluminous Mascara,58,4658.88,27.56,700,3.6,0,0,Sunny,31692.33,863,0,W1
2023-02-17,MAC Studio Fix Powder Plus Foundation,46,3248.43,5.39,493,3.5,0,0,Sunny,42615.31,962,100,W3
2023-02-17,Huda Beauty Rose Gold Remastered Eyeshadow,81,4618.11,22.33,784,4.8,0,0,Sunny,41433.27,865,100,W1
2023-02-18,Bobbi Brown Instant Full Cover Concealer,31,3860.53,19.17,157,4.6,1,0,Sunny,28071.71,962,50,W3
2023-02-18,Huda Beauty Rose Gold Remastered Eyeshadow,47,3701.57,26.99,531,4.4,0,0,Rainy,7102.9,710,0,W1
2023-02-18,MAC Studio Fix Powder Plus Foundation,12,3543.51,14.99,371,3.5,0,0,Sunny,39867.26,632,100,W3
2023-02-18,Maybelline Superstay Matte Ink Lipstick,43,4971.19,22.47,602,3.9,0,0,Snowy,21772.78,877,50,W3
2023-02-18,Nykaa Matte Nail Enamel,22,3982.6,0.69,464,4.9,0,0,Stormy,44378.19,543,0,W2
2023-02-18,L'Oreal Paris Voluminous Mascara,57,3093.77,7.03,0,4.7,0,0,Rainy,29686.06,715,0,W3
2023-02-19,Bobbi Brown Instant Full Cover Concealer,23,4368.03,14.68,636,4.8,0,0,Sunny,32000.87,659,50,W1
2023-02-19,Clinique Moisture Surge Hydrator,107,4383.07,5.6,423,4.6,0,0,Rainy,28968.65,897,50,W3
2023-02-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,44,4338.09,17.08,663,4.5,0,0,Stormy,37137.79,707,0,W2
2023-02-19,Huda Beauty Rose Gold Remastered Eyeshadow,73,719.95,0.49,836,4.2,0,0,Snowy,40882.05,909,0,W2
2023-02-19,Nykaa Matte Nail Enamel,78,3066.96,26.37,230,3.7,0,0,Sunny,19707.99,905,50,W2
2023-02-19,Lakme Absolute Skin Natural Mousse,45,3887.45,10.37,694,4.0,0,0,Snowy,31676.99,739,0,W1
2023-02-19,Revlon Colorstay Liquid Eyeliner,35,4897.81,8.11,885,4.4,0,0,Rainy,42548.19,920,0,W3
2023-02-19,L'Oreal Paris Voluminous Mascara,65,3204.38,10.65,645,4.2,0,0,Sunny,12162.12,772,0,W2
2023-02-19,MAC Studio Fix Powder Plus Foundation,30,3694.93,11.55,871,3.7,0,0,Sunny,38154.26,901,50,W3
2023-02-20,Huda Beauty Rose Gold Remastered Eyeshadow,60,987.27,11.4,665,4.4,0,0,Snowy,32102.44,725,200,W2
2023-02-20,Bobbi Brown Instant Full Cover Concealer,85,1057.8,7.35,794,4.5,0,0,Rainy,41148.4,980,0,W2
2023-02-20,Lakme Absolute Skin Natural Mousse,48,2778.71,15.92,426,4.8,0,0,Sunny,16967.24,589,0,W2
2023-02-20,MAC Studio Fix Powder Plus Foundation,39,4722.32,28.08,291,3.9,0,0,Rainy,5845.94,770,0,W3
2023-02-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,74,1356.13,13.94,527,4.6,0,0,Sunny,48305.45,803,0,W3
2023-02-20,Nykaa Matte Nail Enamel,52,2471.26,3.78,356,3.7,1,0,Sunny,19662.01,523,0,W1
2023-02-21,Huda Beauty Rose Gold Remastered Eyeshadow,55,1089.21,12.59,409,4.0,1,0,Sunny,14322.36,833,0,W1
2023-02-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,35,2189.98,9.74,788,3.9,1,0,Sunny,14436.18,823,0,W2
2023-02-21,L'Oreal Paris Voluminous Mascara,78,3350.47,5.37,632,4.3,0,0,Snowy,26523.47,710,50,W3
2023-02-21,Revlon Colorstay Liquid Eyeliner,40,4646.3,1.03,395,4.3,0,0,Rainy,41253.74,597,100,W3
2023-02-21,Clinique Moisture Surge Hydrator,52,4570.5,19.62,625,4.7,0,0,Sunny,22905.9,991,50,W2
2023-02-21,Nykaa Matte Nail Enamel,49,2738.39,15.55,356,3.8,0,0,Snowy,47238.02,920,50,W2
2023-02-21,Lakme Absolute Skin Natural Mousse,40,1211.82,10.23,461,4.7,0,0,Sunny,29001.54,625,0,W1
2023-02-22,Revlon Colorstay Liquid Eyeliner,62,3928.69,26.96,278,4.8,1,0,Sunny,31131.32,807,0,W1
2023-02-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,50,3904.66,15.29,228,3.9,0,0,Rainy,49516.27,974,100,W3
2023-02-22,Maybelline Superstay Matte Ink Lipstick,38,2317.73,4.09,433,4.3,0,0,Sunny,33469.8,760,50,W2
2023-02-22,L'Oreal Paris Voluminous Mascara,67,4499.25,11.01,631,4.7,0,0,Rainy,27752.45,732,100,W3
2023-02-22,Huda Beauty Rose Gold Remastered Eyeshadow,20,1286.2,27.77,784,3.8,0,0,Sunny,6831.6,804,0,W1
2023-02-22,Lakme Absolute Skin Natural Mousse,45,3114.88,17.79,618,4.1,0,0,Stormy,35444.79,663,200,W3
2023-02-22,Bobbi Brown Instant Full Cover Concealer,58,1144.37,5.15,387,4.1,0,0,Rainy,11214.51,585,50,W2
2023-02-22,Clinique Moisture Surge Hydrator,65,536.25,2.94,460,4.9,0,0,Sunny,17206.2,628,50,W3
2023-02-22,MAC Studio Fix Powder Plus Foundation,56,1612.09,13.12,0,3.9,0,0,Snowy,11271.08,843,100,W1
2023-02-23,Revlon Colorstay Liquid Eyeliner,89,635.84,3.23,571,4.5,1,0,Snowy,15461.91,850,50,W3
2023-02-23,L'Oreal Paris Voluminous Mascara,53,4136.81,13.68,166,4.4,1,0,Sunny,11606.5,977,50,W2
2023-02-23,MAC Studio Fix Powder Plus Foundation,74,4605.11,15.39,437,3.7,0,0,Sunny,7358.79,606,0,W1
2023-02-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,35,3336.67,4.78,417,4.7,0,0,Sunny,24323.99,714,200,W1
2023-02-23,Clinique Moisture Surge Hydrator,46,4865.57,21.36,635,4.8,0,0,Rainy,46687.07,681,50,W3
2023-02-24,Huda Beauty Rose Gold Remastered Eyeshadow,61,4991.86,28.54,531,4.5,0,0,Sunny,14182.93,592,0,W3
2023-02-24,Nykaa Matte Nail Enamel,25,2671.38,17.64,800,4.3,0,0,Rainy,22981.45,825,0,W3
2023-02-24,MAC Studio Fix Powder Plus Foundation,8,2138.94,24.22,433,3.5,0,0,Snowy,19253.13,620,0,W1
2023-02-24,Maybelline Superstay Matte Ink Lipstick,37,2398.24,9.51,631,4.1,0,0,Rainy,42987.81,668,0,W1
2023-02-24,Clinique Moisture Surge Hydrator,75,3651.64,5.27,688,4.4,0,0,Snowy,25785.23,763,0,W3
2023-02-24,L'Oreal Paris Voluminous Mascara,62,1200.75,9.97,561,4.1,0,0,Sunny,48049.48,994,0,W2
2023-02-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,38,2806.94,13.51,585,3.7,0,0,Sunny,25450.93,623,0,W1
2023-02-25,L'Oreal Paris Voluminous Mascara,86,1479.57,28.3,599,3.7,0,0,Rainy,8158.33,901,0,W1
2023-02-25,Nykaa Matte Nail Enamel,56,1966.73,7.49,727,4.9,0,0,Rainy,46394.36,822,0,W2
2023-02-25,Huda Beauty Rose Gold Remastered Eyeshadow,54,2100.52,22.9,443,4.9,0,0,Sunny,35926.6,848,50,W3
2023-02-25,Bobbi Brown Instant Full Cover Concealer,60,3132.5,13.68,570,4.2,0,0,Sunny,40298.13,630,100,W3
2023-02-25,Clinique Moisture Surge Hydrator,11,928.55,22.05,208,3.6,0,0,Sunny,49142.24,987,100,W3
2023-02-25,MAC Studio Fix Powder Plus Foundation,68,4768.09,8.26,580,4.7,1,0,Sunny,38566.48,724,0,W2
2023-02-25,Lakme Absolute Skin Natural Mousse,77,614.22,26.62,736,4.3,0,0,Sunny,26479.39,813,50,W1
2023-02-25,Maybelline Superstay Matte Ink Lipstick,45,804.94,14.08,554,4.6,0,0,Sunny,33677.59,987,0,W1
2023-02-26,MAC Studio Fix Powder Plus Foundation,94,3970.19,21.95,821,4.6,0,0,Snowy,16946.53,964,0,W2
2023-02-26,Revlon Colorstay Liquid Eyeliner,46,3273.77,18.91,633,4.4,1,0,Stormy,21392.07,704,50,W1
2023-02-26,Bobbi Brown Instant Full Cover Concealer,19,4600.47,10.07,273,4.7,0,0,Snowy,33584.74,658,200,W3
2023-02-26,Maybelline Superstay Matte Ink Lipstick,40,1474.64,16.41,154,3.8,0,0,Sunny,46544.53,560,0,W1
2023-02-26,Lakme Absolute Skin Natural Mousse,23,1972.21,7.85,275,4.8,0,0,Sunny,18465.48,627,0,W2
2023-02-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,18,2742.17,15.22,250,4.6,0,0,Rainy,14341.48,597,50,W1
2023-02-26,Huda Beauty Rose Gold Remastered Eyeshadow,74,4383.28,25.54,217,4.1,0,0,Rainy,39035.98,604,0,W2
2023-02-26,L'Oreal Paris Voluminous Mascara,34,2142.69,14.09,397,4.3,0,1,Snowy,40989.79,602,100,W2
2023-02-27,Nykaa Matte Nail Enamel,28,1399.3,19.02,41,3.8,0,1,Rainy,37007.99,973,0,W1
2023-02-27,L'Oreal Paris Voluminous Mascara,54,2242.38,13.34,316,4.6,1,0,Snowy,39102.83,770,50,W2
2023-02-27,MAC Studio Fix Powder Plus Foundation,72,3246.71,0.42,369,4.3,0,0,Sunny,10442.85,753,50,W3
2023-02-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,15,3287.03,5.97,421,4.2,1,0,Stormy,47452.9,983,50,W2
2023-02-27,Lakme Absolute Skin Natural Mousse,60,3081.26,13.4,356,4.5,0,0,Sunny,21232.6,584,50,W3
2023-02-27,Revlon Colorstay Liquid Eyeliner,69,2833.35,25.5,640,4.7,0,1,Snowy,18902.68,879,50,W2
2023-02-28,Clinique Moisture Surge Hydrator,76,2613.13,20.5,579,4.1,0,0,Sunny,29216.04,695,100,W1
2023-02-28,MAC Studio Fix Powder Plus Foundation,37,2563.28,6.19,716,4.9,0,0,Sunny,48212.46,843,0,W2
2023-02-28,L'Oreal Paris Voluminous Mascara,73,3220.98,23.16,435,4.5,0,0,Rainy,33506.95,690,50,W2
2023-02-28,Revlon Colorstay Liquid Eyeliner,44,4939.14,19.02,511,4.3,0,1,Snowy,44349.63,555,200,W3
2023-02-28,Bobbi Brown Instant Full Cover Concealer,2,991.38,0.86,556,4.0,0,0,Sunny,15691.55,973,0,W2
2023-02-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,39,2492.36,10.3,187,4.1,0,0,Sunny,47885.14,683,0,W1
2023-03-01,L'Oreal Paris Voluminous Mascara,75,3255.55,5.68,564,4.0,0,0,Sunny,8935.43,822,50,W3
2023-03-01,MAC Studio Fix Powder Plus Foundation,57,746.29,11.83,580,4.2,1,0,Snowy,41916.54,819,0,W3
2023-03-01,Huda Beauty Rose Gold Remastered Eyeshadow,46,2239.2,4.09,481,4.4,0,0,Sunny,23162.66,587,0,W2
2023-03-01,Lakme Absolute Skin Natural Mousse,36,1893.25,26.81,494,4.9,0,0,Snowy,5891.47,986,50,W1
2023-03-01,Clinique Moisture Surge Hydrator,70,3719.83,18.32,348,4.7,0,0,Snowy,11852.73,866,100,W3
2023-03-01,Nykaa Matte Nail Enamel,26,3724.82,12.13,602,4.0,1,0,Sunny,43077.8,672,100,W3
2023-03-02,Revlon Colorstay Liquid Eyeliner,69,4523.84,6.01,453,5.0,0,0,Rainy,11366.15,754,0,W3
2023-03-02,Nykaa Matte Nail Enamel,60,1451.81,3.6,383,4.4,0,0,Stormy,28831.04,604,50,W2
2023-03-02,Bobbi Brown Instant Full Cover Concealer,51,3422.37,7.31,932,4.6,0,0,Sunny,48188.66,983,50,W3
